1395,26-10-2013,03,06,07,11,15,18,42,45,48,51,54,55,57,71,77,79,82,90,91,97
1394,23-10-2013,01,05,14,16,17,19,26,38,53,54,56,59,60,63,68,69,78,79,81,91
1393,19-10-2013,03,05,23,29,31,33,37,41,43,45,46,54,56,61,65,73,77,78,88,00
1392,16-10-2013,02,03,07,15,28,29,36,38,54,57,58,65,74,76,77,84,85,86,90,91
1391,11-10-2013,01,04,10,14,18,19,28,36,41,49,53,55,66,68,70,72,75,82,89,92
1390,09-10-2013,02,03,04,16,35,40,41,43,62,64,66,67,70,76,78,80,89,95,96,99
1389,05-10-2013,02,14,17,23,32,36,46,49,52,60,64,71,72,73,76,82,85,86,91,94
1388,02-10-2013,07,08,12,18,19,37,39,45,46,48,49,50,54,62,74,80,87,89,93,95
1387,28-09-2013,02,06,15,17,22,25,26,29,35,42,62,66,72,73,80,82,92,93,95,96
1386,25-09-2013,07,25,28,31,33,36,43,44,45,55,67,71,80,82,83,90,92,93,95,97
1385,21-09-2013,10,13,15,20,23,27,32,34,38,40,43,58,63,65,69,74,77,81,90,97
1384,18-09-2013,04,10,11,18,19,27,30,32,45,49,54,56,58,65,69,70,71,90,92,97
1383,14-09-2013,08,09,14,25,27,31,39,43,46,47,58,59,62,66,73,74,87,90,95,96
1382,11-09-2013,03,12,14,20,28,31,33,34,35,36,43,54,58,70,73,80,82,92,95,98
1381,06-09-2013,01,08,17,18,33,38,41,44,46,49,57,58,59,65,82,84,89,91,96,98
1380,04-09-2013,08,12,14,16,17,21,22,23,25,27,29,47,53,63,64,67,76,79,80,97
1379,31-08-2013,06,16,24,26,37,40,55,57,58,61,67,69,73,75,76,77,79,80,88,95
1378,28-08-2013,09,16,17,23,24,32,35,39,43,45,49,61,64,69,70,72,82,83,93,96
1377,24-08-2013,02,05,06,10,17,21,25,28,31,32,34,46,51,58,60,69,77,80,85,87
1376,21-08-2013,04,11,13,16,31,32,36,45,47,56,58,60,61,71,77,84,88,91,92,97
1375,17-08-2013,01,03,06,09,10,21,28,30,31,42,57,59,60,61,68,83,85,87,90,93
1374,14-08-2013,02,04,05,13,18,19,20,31,32,33,41,56,61,64,68,69,90,93,94,00
1373,10-08-2013,18,24,29,30,33,38,43,44,55,57,63,68,70,73,74,86,87,90,93,97
1372,07-08-2013,03,05,12,19,20,23,26,28,34,35,39,50,54,64,66,68,86,87,91,99
1371,03-08-2013,01,13,16,18,24,35,39,41,42,44,57,60,69,71,73,79,86,90,94,99
1370,31-07-2013,03,05,07,09,10,20,21,24,40,43,46,48,53,57,58,66,75,78,88,97
1369,27-07-2013,01,05,06,09,13,15,23,24,31,40,41,55,60,65,68,69,72,75,81,87
1368,24-07-2013,08,13,15,19,22,28,30,34,36,37,40,42,45,47,50,60,66,73,90,95
1367,20-07-2013,01,18,19,21,26,31,36,41,42,43,62,76,78,81,83,89,90,97,99,00
1366,17-07-2013,02,03,07,08,15,27,33,38,53,54,60,65,71,73,79,80,88,91,93,94
1365,13-07-2013,02,06,16,18,27,40,44,53,54,62,64,65,76,77,80,81,82,84,89,92
1364,10-07-2013,06,14,17,26,29,37,38,41,42,51,53,57,64,66,67,68,69,78,91,94
1363,06-07-2013,02,03,14,17,25,32,35,36,46,50,51,57,63,64,65,66,74,81,84,85
1362,03-07-2013,19,20,22,26,31,32,34,35,41,48,51,52,58,64,65,75,76,83,86,99
1361,29-06-2013,10,20,27,31,32,34,37,45,48,52,54,56,57,59,60,61,68,71,73,94
1360,26-06-2013,01,02,14,17,26,29,35,37,47,49,53,58,59,61,70,71,72,76,95,96
1359,22-06-2013,02,09,10,25,28,33,38,40,46,53,60,61,68,75,76,77,83,91,93,99
1358,19-06-2013,03,04,07,16,17,18,20,22,27,35,37,41,42,46,49,57,59,65,72,87
1357,15-06-2013,04,06,07,08,30,31,34,37,39,45,48,53,68,69,74,75,78,80,83,93
1356,12-06-2013,06,11,15,16,20,27,35,41,45,51,63,64,68,74,75,77,81,90,91,99
1355,08-06-2013,03,11,13,14,19,26,41,43,46,47,48,49,56,57,61,73,79,93,96,97
1354,05-06-2013,04,07,16,22,24,29,30,41,48,51,58,59,61,68,76,79,81,82,83,91
1353,01-06-2013,04,05,15,20,23,38,42,45,46,58,65,67,71,75,76,85,91,93,98,00
1352,29-05-2013,01,10,21,28,30,36,48,49,50,63,70,72,74,75,76,77,79,82,83,00
1351,25-05-2013,02,05,08,09,18,33,34,39,40,42,45,51,53,76,79,81,82,90,93,96
1350,22-05-2013,06,16,22,26,30,31,32,35,38,39,44,46,47,74,79,93,95,96,97,00
1349,18-05-2013,02,03,06,08,10,14,16,17,23,31,33,41,44,45,55,65,68,78,87,99
1348,15-05-2013,01,05,08,16,17,18,27,41,46,50,57,60,65,73,74,84,86,87,94,97
1347,11-05-2013,08,14,15,17,19,24,28,32,35,37,46,64,67,73,81,82,86,88,92,97
1346,08-05-2013,04,10,14,18,25,31,47,49,54,58,60,62,67,74,77,80,86,88,96,99
1345,04-05-2013,07,08,09,17,21,22,23,24,36,38,42,63,64,66,69,79,82,86,89,93
1344,02-05-2013,01,08,14,17,18,19,21,27,35,38,45,49,56,58,74,79,82,87,91,99
1343,27-04-2013,17,18,36,39,40,45,48,52,58,66,68,69,78,82,84,88,90,92,97,00
1342,24-04-2013,05,17,18,23,28,29,38,39,44,45,50,52,55,58,59,69,74,76,88,00
1341,20-04-2013,02,07,10,13,14,18,20,22,24,30,31,37,45,60,61,73,75,79,80,93
1340,17-04-2013,04,12,15,21,22,31,35,64,66,67,68,74,79,84,85,87,91,92,95,98
1339,13-04-2013,07,08,12,16,26,31,33,49,56,57,63,74,75,79,80,85,90,93,94,00
1338,10-04-2013,09,11,12,13,14,27,29,32,34,41,46,49,55,57,64,68,80,89,91,93
1337,06-04-2013,12,16,17,25,26,35,38,41,45,47,48,52,57,63,69,70,73,90,93,00
1336,03-04-2013,02,09,16,20,24,37,40,41,60,63,64,67,68,70,72,77,78,84,88,92
1335,30-03-2013,02,03,11,24,28,29,31,40,52,53,56,60,61,75,76,81,83,90,92,93
1334,23-03-2013,05,09,24,27,36,38,39,41,43,54,57,63,76,85,88,89,90,91,93,97
1333,20-03-2013,05,21,24,26,34,44,48,51,55,58,71,73,75,76,78,81,86,88,92,97
1332,16-03-2013,05,08,13,23,37,42,43,44,51,54,57,62,68,69,79,80,81,87,90,93
1331,13-03-2013,01,02,06,10,11,18,23,25,27,30,42,56,63,65,68,80,82,86,93,99
1330,09-03-2013,05,10,13,14,18,19,20,27,33,35,56,58,62,72,75,78,83,85,86,88
1329,06-03-2013,06,09,11,12,17,18,20,21,39,40,46,48,49,55,57,66,85,91,94,95
1328,02-03-2013,01,09,10,14,23,26,28,30,32,45,52,55,61,66,68,69,80,86,94,00
1327,27-02-2013,02,04,08,19,20,21,23,27,42,47,53,54,56,57,59,68,76,95,96,99
1326,23-02-2013,04,08,10,13,15,19,27,29,31,32,41,47,50,54,59,61,67,75,83,00
1325,20-02-2013,05,09,12,25,29,30,35,39,41,49,51,57,62,77,79,83,84,86,87,98
1324,16-02-2013,10,20,22,29,41,43,46,48,49,56,63,65,66,67,69,83,84,88,91,94
1323,13-02-2013,01,02,06,07,08,10,13,19,28,37,43,55,67,71,73,77,87,89,90,98
1322,09-02-2013,02,06,13,16,19,20,24,30,34,49,56,61,77,80,84,86,89,90,91,98
1321,06-02-2013,01,07,08,16,26,27,28,30,31,32,35,45,48,57,73,74,94,95,99,00
1320,02-02-2013,05,09,17,18,20,24,33,36,40,44,48,51,55,61,75,80,87,91,94,96
1319,30-01-2013,03,12,19,20,31,32,33,39,45,49,57,61,74,79,82,88,89,90,96,99
1318,26-01-2013,01,11,13,15,16,20,21,25,28,34,45,48,59,64,67,71,83,86,96,00
1317,23-01-2013,15,22,23,33,37,43,46,48,52,53,55,60,65,66,78,79,80,89,92,96
1316,19-01-2013,09,11,12,16,18,22,30,39,40,46,47,49,61,62,67,82,85,92,94,00
1315,16-01-2013,13,14,21,24,28,29,32,46,51,56,57,61,62,63,77,78,82,86,90,96
1314,12-01-2013,06,07,28,37,38,40,42,45,47,48,53,62,72,74,77,87,91,96,99,00
1313,09-01-2013,08,12,16,17,24,26,28,35,47,48,51,52,53,57,61,81,89,93,95,96
1312,05-01-2013,04,06,17,32,33,36,42,47,54,57,60,63,69,72,78,87,90,93,94,95
1311,02-01-2013,19,28,29,31,32,35,37,39,43,47,48,60,61,76,80,84,85,90,95,96
1310,29-12-2012,16,17,20,21,24,27,28,31,43,44,49,52,60,62,65,66,71,73,80,87
1309,26-12-2012,02,04,06,11,12,14,21,29,31,32,40,58,62,64,77,78,85,92,96,00
1308,22-12-2012,11,13,17,19,24,25,40,41,44,46,51,56,67,72,77,83,86,97,99,00
1307,19-12-2012,04,07,08,10,12,16,18,30,47,51,53,62,69,71,79,82,90,92,93,96
1306,15-12-2012,02,09,10,29,35,36,43,46,49,53,54,55,57,60,63,64,82,83,91,92
1305,12-12-2012,01,06,12,17,18,31,35,36,39,42,55,57,61,63,72,84,85,88,91,96
1304,08-12-2012,01,02,03,04,14,19,22,27,31,45,47,55,58,61,68,78,80,89,91,95
1303,05-12-2012,02,11,16,18,21,25,32,33,36,38,45,57,61,63,65,67,79,90,92,93
1302,01-12-2012,06,09,11,13,14,20,21,27,45,46,47,51,55,57,74,78,80,81,83,98
1301,28-11-2012,12,13,15,17,20,24,31,33,36,46,62,63,65,67,69,70,75,76,77,98
1300,24-11-2012,11,16,25,27,28,36,37,38,39,41,42,44,48,53,58,60,69,77,84,96
1299,21-11-2012,05,13,17,23,32,35,55,58,60,65,66,70,71,77,81,82,88,95,96,99
1298,17-11-2012,03,08,12,19,27,30,35,46,48,50,51,52,56,58,65,77,87,92,93,99
1297,14-11-2012,16,19,25,26,27,29,31,32,35,44,48,52,53,59,76,79,81,82,87,90
1296,10-11-2012,05,07,08,17,33,35,36,37,39,43,45,47,56,57,58,66,67,70,89,00
1295,07-11-2012,06,07,10,11,13,18,22,36,44,46,47,48,50,51,54,55,60,65,70,92
1294,03-11-2012,07,14,16,23,24,25,46,47,49,52,55,56,57,59,67,76,82,83,86,96
1293,31-10-2012,06,10,11,13,17,20,22,30,31,35,37,38,41,47,52,59,83,85,88,93
1292,27-10-2012,10,21,22,31,32,36,40,45,48,52,57,59,66,71,78,86,89,91,92,96
1291,24-10-2012,02,03,11,19,21,28,31,33,34,35,39,44,45,54,63,74,79,86,88,97
1290,20-10-2012,13,17,18,22,23,31,36,44,48,58,59,61,63,65,72,76,87,89,92,95
1289,17-10-2012,07,13,24,28,36,44,46,50,51,52,57,58,63,65,70,71,72,83,89,94
1288,13-10-2012,08,09,12,13,22,23,28,30,31,38,44,69,71,75,77,83,84,85,99,00
1287,10-10-2012,01,14,16,17,31,33,36,41,56,59,60,66,83,84,85,89,92,93,94,98
1286,06-10-2012,03,20,22,26,28,31,38,48,50,54,56,68,73,79,81,83,84,92,93,99
1285,03-10-2012,02,03,05,17,20,21,42,43,46,47,48,52,58,66,77,79,83,84,92,00
1284,29-09-2012,03,18,21,25,37,38,39,44,45,48,50,51,53,63,67,74,75,89,91,93
1283,26-09-2012,04,11,19,21,22,26,32,33,41,42,44,48,50,57,58,62,68,70,87,93
1282,22-09-2012,02,06,20,27,29,34,42,43,47,56,58,60,63,65,67,68,81,82,97,98
1281,19-09-2012,05,07,08,10,20,33,37,39,40,42,48,52,62,64,75,77,80,89,95,97
1280,15-09-2012,09,20,23,25,26,29,33,38,39,40,41,43,46,50,57,68,70,74,86,95
1279,12-09-2012,11,12,13,17,21,25,27,30,35,39,43,46,51,52,67,71,73,74,87,97
1278,08-09-2012,14,18,19,22,24,26,27,31,37,47,50,65,70,71,78,79,81,89,92,00
1277,05-09-2012,01,13,18,21,24,27,34,36,39,43,44,48,49,59,74,84,88,94,96,97
1276,01-09-2012,01,04,10,15,21,24,28,36,38,41,50,56,59,62,69,72,73,88,91,97
1275,29-08-2012,01,07,10,19,28,29,31,39,41,42,45,47,58,61,63,84,87,88,96,99
1274,25-08-2012,02,05,07,16,26,37,43,44,45,48,49,50,52,54,56,68,76,88,89,97
1273,22-08-2012,01,08,17,26,28,29,30,34,36,38,45,46,47,50,54,58,66,79,81,95
1272,18-08-2012,07,13,21,22,27,32,34,35,41,42,45,48,50,64,68,73,76,77,86,95
1271,15-08-2012,01,04,05,18,21,23,26,29,39,40,41,43,44,58,63,66,67,74,75,78
1270,11-08-2012,02,11,12,17,18,31,34,41,46,52,53,56,74,79,83,86,87,89,91,96
1269,08-08-2012,04,05,07,12,20,37,42,54,59,61,62,64,65,68,70,76,88,98,99,00
1268,04-08-2012,02,15,18,19,28,29,30,35,45,58,60,61,63,66,76,77,82,90,94,96
1267,01-08-2012,06,14,20,23,24,30,32,33,38,44,47,49,54,60,70,72,76,79,88,90
1266,28-07-2012,02,04,18,27,32,34,39,45,47,53,54,57,61,64,65,77,87,89,90,96
1265,25-07-2012,07,14,15,22,26,31,44,55,60,65,77,80,85,87,88,90,93,97,99,00
1264,21-07-2012,07,15,16,19,26,27,32,35,41,43,45,46,49,53,59,60,64,71,82,91
1263,18-07-2012,02,03,09,17,24,27,29,31,32,52,56,58,73,76,79,80,86,87,93,98
1262,14-07-2012,15,20,23,33,35,49,54,56,58,59,60,62,64,70,76,81,82,86,94,98
1261,11-07-2012,04,09,14,21,25,46,55,61,62,64,66,71,77,85,86,89,95,96,98,99
1260,07-07-2012,01,02,05,10,12,16,19,22,38,40,51,58,59,67,72,80,93,95,96,00
1259,04-07-2012,02,03,06,09,10,19,23,26,38,59,60,62,69,72,80,85,90,93,98,99
1258,30-06-2012,01,22,23,24,25,26,48,49,52,55,61,63,64,73,91,93,96,97,98,99
1257,27-06-2012,03,07,08,15,18,22,24,25,34,37,42,44,45,46,48,52,81,86,89,00
1256,23-06-2012,01,04,24,28,30,47,48,49,53,54,57,64,71,72,73,83,89,91,95,98
1255,20-06-2012,01,02,03,04,07,11,19,20,21,28,37,40,41,45,53,58,59,83,90,97
1254,16-06-2012,02,05,16,17,18,24,26,31,33,42,44,51,66,73,79,86,89,90,93,99
1253,13-06-2012,03,05,08,11,23,26,28,33,35,36,43,46,50,55,58,73,77,91,93,95
1252,09-06-2012,01,03,04,08,09,10,11,24,27,29,35,39,41,42,43,51,65,85,87,89
1251,06-06-2012,04,07,11,23,26,35,42,49,52,57,58,64,68,70,76,77,81,85,95,00
1250,02-06-2012,07,09,16,18,27,38,43,45,46,47,54,63,67,72,75,82,87,88,97,98
1249,30-05-2012,08,15,16,33,41,46,47,48,50,51,52,55,57,63,72,76,79,84,89,90
1248,26-05-2012,15,19,24,26,36,37,43,48,55,58,60,69,72,74,80,81,87,92,95,00
1247,23-05-2012,01,08,11,14,23,24,25,27,30,36,39,47,57,61,67,75,80,81,87,91
1246,19-05-2012,01,02,06,09,15,18,21,26,32,34,42,50,54,56,59,62,67,68,76,93
1245,16-05-2012,01,02,03,07,10,14,16,19,23,38,44,49,53,61,67,68,79,85,97,98
1244,12-05-2012,04,11,12,13,14,15,20,25,28,29,32,34,41,45,49,53,60,63,67,81
1243,09-05-2012,01,02,04,10,23,25,26,28,30,38,40,43,44,52,59,69,82,85,88,93
1242,05-05-2012,03,04,13,16,27,33,34,46,53,54,58,59,62,67,68,73,74,85,96,99
1241,02-05-2012,02,05,08,10,21,23,25,35,39,41,45,46,47,54,63,77,78,79,80,83
1240,28-04-2012,05,11,13,15,18,20,25,26,45,46,47,49,62,68,70,79,89,92,96,99
1239,25-04-2012,04,17,20,22,24,25,27,30,33,34,43,45,48,50,56,63,69,71,78,98
1238,20-04-2012,06,14,15,22,24,27,35,43,53,54,60,61,63,78,80,87,89,98,99,00
1237,18-04-2012,03,04,10,12,25,34,35,38,42,53,54,60,63,66,74,75,77,81,82,93
1236,14-04-2012,07,17,21,24,32,39,45,48,49,50,53,57,59,62,64,74,85,87,97,98
1235,11-04-2012,03,16,19,20,26,30,31,34,37,60,71,73,74,77,78,80,84,87,91,97
1234,07-04-2012,04,06,14,17,24,35,53,56,58,59,60,63,64,67,69,73,74,78,93,00
1233,04-04-2012,02,05,11,13,14,27,29,33,36,44,48,54,58,60,64,66,68,70,77,78
1232,31-03-2012,12,19,24,26,32,40,41,44,46,47,61,62,64,66,70,84,89,93,94,95
1231,28-03-2012,09,10,19,20,21,26,27,29,32,46,50,60,62,66,68,81,96,98,99,00
1230,24-03-2012,03,09,12,35,38,42,44,46,51,53,60,64,67,75,81,84,90,93,99,00
1229,21-03-2012,05,14,15,20,25,26,35,37,40,45,54,56,59,61,62,73,76,93,96,97
1228,17-03-2012,07,12,30,38,40,50,58,63,65,68,69,70,76,79,80,88,92,93,95,99
1227,14-03-2012,03,05,06,11,18,20,21,24,29,34,36,39,42,49,57,62,64,75,80,94
1226,10-03-2012,04,09,18,20,21,24,27,30,49,58,65,66,72,78,79,80,82,94,95,98
1225,07-03-2012,01,07,10,17,20,21,26,51,56,58,67,69,70,72,74,75,76,77,87,90
1224,03-03-2012,01,03,12,14,20,27,28,29,40,44,55,62,71,84,86,87,90,91,94,97
1223,01-03-2012,08,09,10,14,24,32,36,40,46,51,58,60,65,77,79,81,83,86,94,99
1222,25-02-2012,01,06,18,26,28,31,32,37,39,45,50,53,56,57,62,68,69,78,82,96
1221,22-02-2012,05,13,17,18,21,24,35,36,43,44,54,65,69,72,75,76,81,85,88,96
1220,18-02-2012,05,06,10,22,32,33,34,53,54,55,60,63,64,65,69,74,79,82,87,97
1219,15-02-2012,01,02,14,18,19,24,37,41,43,44,52,55,75,80,83,84,86,92,95,99
1218,11-02-2012,02,04,05,16,18,30,36,47,57,58,60,67,69,72,73,81,86,88,95,97
1217,08-02-2012,01,07,16,17,24,26,35,40,41,45,47,53,54,55,64,67,71,72,90,94
1216,04-02-2012,03,08,11,12,18,43,50,51,56,60,63,67,70,76,77,78,83,92,95,96
1215,01-02-2012,01,06,08,10,11,27,34,41,49,62,64,65,67,71,73,75,78,84,91,97
1214,28-01-2012,07,08,11,33,37,39,41,44,48,50,52,54,55,62,66,67,74,76,79,92
1213,25-01-2012,04,06,15,20,23,30,34,35,37,44,45,56,58,67,72,79,82,86,92,00
1212,21-01-2012,12,15,16,26,35,36,37,39,41,46,47,69,70,76,82,83,87,93,95,99
1211,18-01-2012,11,13,19,25,26,27,36,39,44,45,48,50,53,56,58,59,66,89,91,92
1210,14-01-2012,04,07,08,09,11,15,17,21,32,42,49,50,65,67,68,72,79,86,90,96
1209,11-01-2012,05,06,07,13,17,24,27,50,51,54,57,61,62,64,86,89,90,91,92,94
1208,07-01-2012,07,08,09,11,32,45,46,49,51,58,60,71,73,77,89,92,93,95,96,99
1207,04-01-2012,04,08,14,23,38,39,42,45,46,53,54,65,67,72,73,78,85,86,89,91
1206,31-12-2011,01,07,10,19,28,29,33,35,54,55,57,60,62,67,71,86,88,90,94,96
1205,28-12-2011,01,02,08,11,13,16,19,25,27,28,31,32,40,42,65,66,71,83,90,00
1204,24-12-2011,05,15,20,22,25,27,29,35,36,46,51,53,55,57,65,68,73,78,83,85
1203,21-12-2011,06,29,34,41,49,53,55,62,67,68,69,71,76,78,81,83,88,89,91,00
1202,17-12-2011,04,06,12,13,18,29,30,32,34,37,42,43,46,48,54,56,62,63,70,76
1201,14-12-2011,04,11,15,24,26,33,34,39,41,48,62,63,72,73,75,77,79,86,87,91
1200,10-12-2011,01,09,11,14,17,31,34,40,42,43,44,49,55,56,61,67,78,80,83,92
1199,07-12-2011,01,08,24,26,28,32,34,36,39,48,59,63,70,72,77,80,81,87,89,94
1198,03-12-2011,02,04,06,08,21,24,25,27,29,37,62,64,68,72,73,79,85,92,96,97
1197,30-11-2011,02,08,12,14,18,30,33,38,50,51,58,61,64,67,72,76,80,82,93,95
1196,26-11-2011,04,09,14,22,23,31,35,49,55,65,66,69,71,73,78,80,87,89,92,99
1195,23-11-2011,01,03,06,12,14,18,20,26,29,39,41,47,51,56,59,60,70,73,79,00
1194,19-11-2011,04,06,09,11,19,26,29,32,40,51,59,61,63,70,72,78,87,91,92,95
1193,16-11-2011,08,15,18,25,33,37,42,62,66,73,76,78,79,81,84,86,87,89,93,00
1192,12-11-2011,02,10,11,12,16,19,26,37,38,39,59,64,65,70,73,80,81,89,90,97
1191,09-11-2011,02,16,17,18,23,24,28,40,45,47,48,54,66,73,75,80,81,87,90,92
1190,05-11-2011,01,14,20,33,41,44,48,52,53,62,64,70,72,74,76,77,78,82,87,97
1189,03-11-2011,05,09,22,26,32,36,40,44,50,51,53,59,69,71,72,81,85,92,94,00
1188,29-10-2011,02,04,09,11,23,27,41,42,44,63,67,71,78,83,85,87,93,96,97,98
1187,26-10-2011,03,06,07,14,22,24,26,30,32,42,43,48,59,62,67,78,86,94,95,00
1186,22-10-2011,01,03,07,14,24,28,46,51,52,57,61,63,64,67,68,73,78,87,88,93
1185,19-10-2011,03,10,14,16,25,29,33,36,47,54,55,58,60,61,63,67,68,71,81,88
1184,15-10-2011,05,06,08,13,16,19,20,22,36,42,43,50,59,61,62,64,85,87,94,96
1183,13-10-2011,02,15,16,17,32,34,43,62,65,71,73,74,76,85,87,88,89,93,96,97
1182,08-10-2011,06,10,13,17,20,23,37,43,44,49,50,55,58,69,70,73,77,88,92,00
1181,05-10-2011,02,12,16,17,21,26,31,32,33,36,38,39,42,46,49,50,57,86,92,00
1180,01-10-2011,03,05,11,20,29,37,39,42,44,50,52,57,65,70,82,83,85,92,97,98
1179,28-09-2011,04,05,11,16,18,26,27,33,38,50,51,57,63,66,67,68,70,73,83,91
1178,24-09-2011,08,11,15,22,26,27,33,47,53,59,64,66,68,70,73,81,82,85,95,96
1177,21-09-2011,02,08,16,23,27,29,43,45,48,50,58,59,60,62,64,79,85,93,95,97
1176,17-09-2011,09,11,14,17,22,24,33,46,50,59,64,66,67,73,76,79,82,87,88,94
1175,14-09-2011,10,12,13,15,18,20,22,24,27,31,42,48,50,74,76,85,88,91,92,93
1174,10-09-2011,04,06,09,16,23,24,27,28,39,41,48,50,56,58,65,66,70,78,81,83
1173,08-09-2011,02,06,11,19,20,33,36,39,40,43,44,48,50,61,63,68,75,79,88,98
1172,03-09-2011,02,08,12,26,29,38,40,41,42,43,44,47,54,69,72,81,90,95,97,00
1171,31-08-2011,03,09,11,12,18,29,38,44,51,52,55,63,64,76,80,83,84,85,86,98
1170,27-08-2011,01,10,14,15,35,40,48,50,53,58,61,65,69,74,77,78,85,87,92,99
1169,24-08-2011,08,11,17,21,22,34,40,41,46,48,50,54,58,60,68,75,77,80,92,00
1168,20-08-2011,06,12,14,29,39,49,53,57,58,63,65,67,82,85,90,91,93,95,96,97
1167,17-08-2011,02,04,15,22,36,38,40,41,43,50,54,55,63,72,73,85,86,92,99,00
1166,13-08-2011,02,06,11,18,20,29,30,44,45,48,54,58,59,66,68,78,88,94,97,98
1165,10-08-2011,05,12,21,24,28,32,33,42,43,48,49,57,59,60,62,64,68,79,89,92
1164,06-08-2011,02,20,23,25,27,31,32,34,38,39,46,51,54,55,56,64,78,89,92,94
1163,03-08-2011,04,08,09,12,19,23,25,29,30,31,33,42,54,66,69,70,74,79,82,89
1162,30-07-2011,04,06,10,12,14,16,22,24,29,33,35,37,38,50,56,58,65,82,83,97
1161,27-07-2011,26,27,39,42,45,50,54,55,63,67,73,78,79,87,90,91,95,96,99,00
1160,23-07-2011,01,07,08,12,19,24,27,33,35,37,38,42,43,51,55,57,69,70,75,83
1159,20-07-2011,03,10,11,15,17,20,24,34,38,39,40,46,53,59,63,73,86,89,93,98
1158,16-07-2011,01,12,13,30,32,36,42,45,47,49,54,56,60,61,75,87,91,92,97,00
1157,13-07-2011,01,04,05,08,09,17,29,38,43,50,51,60,67,69,82,84,85,86,87,98
1156,09-07-2011,05,06,08,09,21,23,27,28,29,32,41,45,46,50,56,65,77,81,83,85
1155,06-07-2011,11,13,15,26,29,30,36,47,49,52,53,57,61,65,66,78,85,86,89,97
1154,02-07-2011,04,07,09,11,29,31,32,35,37,47,48,61,73,80,81,88,89,91,94,00
1153,29-06-2011,04,12,14,27,38,40,42,45,46,70,71,72,79,84,86,87,92,96,97,98
1152,25-06-2011,01,03,08,16,17,19,20,21,25,33,34,39,40,47,52,71,79,87,88,99
1151,22-06-2011,02,16,22,24,26,30,32,36,50,53,58,65,66,68,77,78,87,91,92,93
1150,18-06-2011,02,13,21,31,36,39,40,41,42,43,55,57,63,70,71,83,89,91,93,00
1149,15-06-2011,02,09,14,15,16,19,25,26,27,29,42,46,49,51,53,77,80,84,86,88
1148,11-06-2011,01,04,05,26,30,35,50,51,63,67,68,71,76,81,83,85,87,92,99,00
1147,08-06-2011,06,08,19,37,38,39,47,48,55,58,72,74,78,79,84,86,88,90,96,97
1146,04-06-2011,04,13,20,27,33,37,39,40,42,51,57,64,66,73,75,80,85,90,96,99
1145,01-06-2011,07,13,14,15,24,28,30,35,36,40,41,45,50,57,58,71,75,82,91,95
1144,28-05-2011,03,13,18,24,26,28,40,43,45,49,58,64,73,77,78,79,82,88,97,99
1143,25-05-2011,08,10,15,20,23,26,33,34,35,36,40,43,49,51,60,63,81,87,91,97
1142,21-05-2011,01,09,15,23,31,37,44,45,49,50,51,63,70,71,75,79,83,86,91,94
1141,18-05-2011,02,11,15,18,20,22,26,28,38,44,45,49,64,72,74,82,83,84,86,87
1140,14-05-2011,10,16,20,24,26,29,35,38,47,48,53,59,62,69,71,74,89,94,97,99
1139,11-05-2011,01,05,07,09,12,15,18,20,27,32,44,50,51,66,67,77,80,87,97,99
1138,07-05-2011,01,12,17,20,21,22,25,28,31,39,47,57,65,72,73,78,79,86,88,98
1137,04-05-2011,13,17,19,20,27,31,42,46,49,50,53,54,67,74,76,81,85,88,91,94
1136,30-04-2011,02,09,14,15,18,21,32,40,44,48,57,62,63,71,81,88,90,92,94,96
1135,27-04-2011,01,16,17,19,29,30,35,36,38,42,43,45,47,52,58,68,74,81,93,97
1134,23-04-2011,01,05,09,17,22,23,24,34,41,42,46,49,52,55,58,60,75,79,84,89
1133,20-04-2011,01,06,17,24,28,29,36,52,56,57,59,61,67,70,80,86,89,95,99,00
1132,16-04-2011,03,05,08,12,13,20,21,22,29,36,40,44,53,57,60,65,72,75,78,88
1131,13-04-2011,02,13,19,28,31,34,39,41,44,54,55,57,64,66,70,81,82,86,90,95
1130,09-04-2011,05,14,17,18,22,23,34,39,44,50,60,65,66,76,79,81,86,93,94,98
1129,06-04-2011,01,03,07,15,18,20,21,28,43,48,53,55,58,62,68,85,87,89,97,98
1128,02-04-2011,03,08,16,19,27,29,35,44,46,48,52,55,59,61,64,72,73,76,84,88
1127,30-03-2011,01,13,14,15,20,25,31,39,44,46,57,58,64,67,72,75,84,85,90,00
1126,26-03-2011,01,10,11,16,17,19,20,26,29,36,47,64,66,72,73,75,79,85,93,94
1125,23-03-2011,03,05,07,12,14,15,22,31,40,53,54,57,60,62,63,70,82,84,92,96
1124,19-03-2011,08,09,13,15,20,29,30,32,36,38,41,44,53,56,62,65,68,78,93,96
1123,16-03-2011,07,10,16,23,25,26,33,37,38,40,41,45,51,53,61,68,69,79,84,00
1122,12-03-2011,02,03,09,11,13,14,17,23,28,32,45,48,54,57,58,68,70,71,79,00
1121,09-03-2011,01,02,06,07,15,29,35,37,38,43,46,52,53,54,55,57,60,66,90,95
1120,05-03-2011,03,07,12,17,20,25,32,40,43,44,48,56,65,73,78,84,86,87,94,99
1119,02-03-2011,03,10,15,18,28,32,36,45,46,48,50,55,60,63,65,74,82,91,96,98
1118,26-02-2011,08,11,14,17,19,20,24,35,37,42,44,50,54,58,64,69,74,76,78,00
1117,23-02-2011,10,15,23,35,36,40,41,48,55,62,66,69,71,80,82,87,91,95,96,97
1116,19-02-2011,03,07,08,11,18,29,31,48,52,54,59,63,70,72,76,77,80,81,87,00
